"A57 Intra-SIMD gen."
1 A07 char yes intra 2048 205 0.50 2.50 600000 20365.72 60.34 6.04 33.94 450.00 0.1262 2.57 0.0573 1.17 20.8937951219512 30.3804390243902 165.560975609756
2 A07 char yes intra 2048 410 0.50 2.50 600000 27979.42 43.92 8.79 46.63 450.00 0.1223 3.42 0.0497 1.39 13.909387804878 19.5618536585366 113.731707317073
3 A07 char yes intra 2048 614 0.50 2.50 600000 31914.25 38.50 11.54 53.19 450.00 0.1231 3.93 0.0503 1.60 10.6639885993485 15.0214104234528 86.628664495114
4 A07 char yes intra 2048 819 0.50 2.50 600000 34889.95 35.22 14.08 58.15 450.00 0.1227 4.28 0.0510 1.78 8.71184981684982 12.3329120879121 71.001221001221
5 A07 char yes intra 2048 1024 0.50 2.50 600000 35566.02 34.55 17.27 59.28 450.00 0.1216 4.33 0.0497 1.77 7.0395 9.9166640625 57.890625
6 A07 char yes intra 2048 1229 0.50 2.50 600000 36005.39 34.13 20.48 60.01 450.00 0.1229 4.43 0.0502 1.81 6.001 8.45218144833198 48.8283157038242
7 A07 char yes intra 2048 1434 0.50 2.50 600000 34147.85 35.98 25.20 56.91 450.00 0.1242 4.24 0.0510 1.74 4.92902510460251 6.95302092050209 39.6861924686192
8 A07 char yes intra 2048 1638 0.50 2.50 600000 30485.67 40.31 32.24 50.81 450.00 0.1232 3.76 0.0519 1.58 3.82160683760684 5.43152075702076 31.019536019536
9 A07 char yes intra 2048 1843 0.50 2.50 600000 24004.93 51.19 46.07 40.01 450.00 0.1233 2.96 0.0507 1.22 2.67674064026045 3.7773955507325 21.709169831796


"A7 Inter-SIMD gen."
1 A07 char yes inter 2048 205 0.50 2.50 600000 18584.42 66.12 6.62 495.58 450.00 0.1176 2.19 0.0906 1.68 17.768356097561 31.4572426829268 151.091463414634
2 A07 char yes inter 2048 410 0.50 2.50 600000 20821.26 59.02 11.81 555.23 450.00 0.1258 2.62 0.0719 1.50 10.6475509146341 16.733074847561 84.6387195121951
3 A07 char yes inter 2048 614 0.50 2.50 600000 21262.72 57.79 17.33 567.01 450.00 0.1323 2.81 0.0633 1.34 7.63593475162866 11.2894092019544 57.7168159609121
4 A07 char yes inter 2048 819 0.50 2.50 600000 23211.41 52.94 21.17 618.97 450.00 0.1323 3.07 0.0640 1.49 6.24921634615385 9.27226884920635 47.2351953601954
5 A07 char yes inter 2048 1024 0.50 2.50 600000 26492.55 46.38 23.19 706.47 450.00 0.1244 3.30 0.0700 1.85 5.36406665039063 8.38243212890625 43.1195068359375
6 A07 char yes inter 2048 1229 0.50 2.50 600000 23369.60 52.58 31.55 623.19 450.00 0.1312 3.07 0.0601 1.40 4.1579804719284 6.06266512408462 31.6919243287225
7 A07 char yes inter 2048 1434 0.50 2.50 600000 25589.59 48.02 33.62 682.39 450.00 0.1229 3.15 0.0725 1.86 3.65523583507671 5.81149782078103 29.7415446304045
8 A07 char yes inter 2048 1638 0.50 2.50 600000 27530.06 44.63 35.70 734.14 450.00 0.1164 3.20 0.0818 2.25 3.26060347985348 5.55198977411477 28.0120573870574
9 A07 char yes inter 2048 1843 0.50 2.50 600000 19458.78 63.15 56.83 518.90 450.00 0.1302 2.53 0.0670 1.30 2.29112791644059 3.47012615301139 17.5969886055345


"A53 Intra-SIMD gen."
1 A53 char yes intra 2048 205 0.50 2.50 200000 7264.44 56.38 5.64 36.32 450.00 0.0713 0.52 0.0000 0.00 12.6322731707317 12.6322731707317 177.170731707317
2 A53 char yes intra 2048 410 0.50 2.50 200000 10467.79 39.13 7.83 52.34 450.00 0.0722 0.76 0.0000 0.00 9.21694634146342 9.21694634146342 127.658536585366
3 A53 char yes intra 2048 614 0.50 2.50 200000 12299.74 33.30 9.98 61.50 450.00 0.0724 0.89 0.0000 0.00 7.25179153094463 7.25179153094463 100.162866449511
4 A53 char yes intra 2048 819 0.50 2.50 200000 13436.18 30.48 12.19 67.18 450.00 0.0724 0.97 0.0000 0.00 5.93874481074481 5.93874481074481 82.026862026862
5 A53 char yes intra 2048 1024 0.50 2.50 200000 13907.79 29.45 14.73 69.54 450.00 0.0724 1.01 0.0000 0.00 4.9166953125 4.9166953125 67.91015625
6 A53 char yes intra 2048 1229 0.50 2.50 200000 13912.40 29.44 17.67 69.56 450.00 0.0724 1.01 0.0000 0.00 4.09775752644426 4.09775752644426 56.5988608624898
7 A53 char yes intra 2048 1434 0.50 2.50 200000 12576.82 32.57 22.80 62.88 450.00 0.0733 0.92 0.0000 0.00 3.2141589958159 3.2141589958159 43.8493723849372
8 A53 char yes intra 2048 1638 0.50 2.50 200000 11992.40 34.15 27.32 59.96 450.00 0.0724 0.87 0.0000 0.00 2.65024664224664 2.65024664224664 36.6056166056166
9 A53 char yes intra 2048 1843 0.50 2.50 200000 8851.52 46.27 41.64 44.26 450.00 0.0731 0.65 0.0000 0.00 1.75551058057515 1.75551058057515 24.0151926207271


"A53 Inter-SIMD gen."
1 A53 char yes inter 2048 205 0.50 2.50 200000 5892.83 69.51 6.96 471.43 450.00 0.0928 0.55 0.0000 0.00 13.3380195121951 13.3380195121951 143.728658536585
2 A53 char yes inter 2048 410 0.50 2.50 200000 7846.09 52.20 10.45 627.69 450.00 0.0895 0.70 0.0000 0.00 8.56375838414634 8.56375838414634 95.6844512195122
3 A53 char yes inter 2048 614 0.50 2.50 200000 8467.46 48.37 14.50 677.40 450.00 0.0892 0.76 0.0000 0.00 6.15065960912052 6.15065960912052 68.9535830618892
4 A53 char yes inter 2048 819 0.50 2.50 200000 9267.85 44.20 17.67 741.43 450.00 0.0893 0.83 0.0000 0.00 5.05263270757021 5.05263270757021 56.5804334554335
5 A53 char yes inter 2048 1024 0.50 2.50 200000 9597.19 42.68 21.34 767.78 450.00 0.0888 0.85 0.0000 0.00 4.1613076171875 4.1613076171875 46.861572265625
6 A53 char yes inter 2048 1229 0.50 2.50 200000 9496.16 43.13 25.88 759.69 450.00 0.0889 0.84 0.0000 0.00 3.43452201993491 3.43452201993491 38.6335435313263
7 A53 char yes inter 2048 1434 0.50 2.50 200000 9254.72 44.26 30.99 740.38 450.00 0.0892 0.83 0.0000 0.00 2.8783950488145 2.8783950488145 32.2690027894003
8 A53 char yes inter 2048 1638 0.50 2.50 200000 9073.63 45.14 36.10 725.89 450.00 0.0901 0.82 0.0000 0.00 2.4955238476801 2.4955238476801 27.697268009768
9 A53 char yes inter 2048 1843 0.50 2.50 200000 7603.39 53.87 48.48 608.27 450.00 0.0908 0.69 0.0000 0.00 1.87299633749322 1.87299633749322 20.627712967987
